,parent_company,facility_name,facility_type,state,primary_fuel,electricity_production_gj,electricity_production_mwh,scope_1_emissions_tco2e,scope_2_emissions_tco2e,total_emissions_tco2e,emission_intensity_t_per_mwh,is_grid_connected,grid_name,notes,source_id,year,latitude,longitude
2385,Power Generation Corporation,Tennant Creek Power Station,F,NT,Gas,117070.0,32519.0,22756.0,0.0,22756,0.7,Off,Off-grid,,ID0079,2018-19,-19.5554039,134.2289553
2386,Power Generation Corporation,Weddell Power Station,F,NT,Gas,1316711.0,365753.0,215124.0,0.0,215124,0.59,On,DKIS,,ID0079,2018-19,-12.5772143,130.9502033
2387,Power Generation Corporation,Yulara Power Station,F,NT,Gas,74661.0,20739.0,13054.0,0.0,13054,0.63,Off,Off-grid,,ID0079,2018-19,-25.2320028,130.9913733
2388,Power Generation Corporation,Corporate Total,C,,,6038429.0,1677341.0,973719.0,0.0,973719,,,,,ID0079,2018-19,,
2389,Pratt Consolidated Holdings Pty. Ltd.,Visy Energy - Coolaroo Co-gen,F,VIC,Biofuel,70852.0,19681.0,25045.0,11903.0,36948,1.27,On,NEM,,ID0079,2018-19,-37.645318,144.9356747
2390,Pratt Consolidated Holdings Pty. Ltd.,Visy Power Generation - Smithfield Energy Facility,F,NSW,Gas,55177.0,15327.0,10647.0,1084.0,11731,0.69,On,NEM,,ID0079,2018-19,-33.8499781,150.9486894
2391,Pratt Consolidated Holdings Pty. Ltd.,Corporate Total,C,,,126029.0,35008.0,35692.0,12987.0,48679,,,,,ID0079,2018-19,,
2392,QGC UPSTREAM INVESTMENTS PTY LTD,Condamine Power Station,F,QLD,Gas,2581747.0,717152.0,318941.0,812.0,319753,0.44,On,NEM,,ID0079,2018-19,-26.6681504,150.270009
2393,QGC UPSTREAM INVESTMENTS PTY LTD,Corporate Total,C,,,2581747.0,717152.0,318941.0,812.0,319753,,,,,ID0079,2018-19,,
2394,RATCH - Australia Corporation Pty Ltd,Kemerton Power Station,F,WA,Gas,166666.0,46296.0,32427.0,2587.0,35014,0.7,On,SWIS,,ID0079,2018-19,-33.1633704,115.7807468
2395,RATCH - Australia Corporation Pty Ltd,Mount Emerald Wind farm Pty Ltd,F,QLD,Wind,1337507.0,371530.0,1061.0,466.0,1527,0.0,On,NEM,,ID0079,2018-19,-17.5945918,145.5313612
2396,RATCH - Australia Corporation Pty Ltd,Ratch-Australia Collinsville Solar PV Pty Ltd,F,QLD,Solar,89841.0,24956.0,8.0,54.0,62,0.0,On,NEM,,ID0079,2018-19,-20.5377327,147.8072499
2397,RATCH - Australia Corporation Pty Ltd,Starfish Hill Wind Farm,F,SA,Wind,368505.0,102363.0,32.0,46.0,78,0.0,On,NEM,,ID0079,2018-19,-35.5787555,138.1302294
2398,RATCH - Australia Corporation Pty Ltd,Toora Wind Farm,F,VIC,Wind,172633.0,47954.0,11.0,254.0,265,0.0,On,NEM,,ID0079,2018-19,-38.6534438,146.3402295
2399,RATCH - Australia Corporation Pty Ltd,Townsville Power Station,F,QLD,Coal Seam Methane,928152.0,257820.0,124246.0,3221.0,127467,0.48,On,NEM,,ID0079,2018-19,-19.20158,146.6183471
2400,RATCH - Australia Corporation Pty Ltd,Windy Hill Wind Farm,F,QLD,Wind,96023.0,26673.0,29.0,14.0,43,0.0,On,NEM,,ID0079,2018-19,-17.5945918,145.5313612
2401,RATCH - Australia Corporation Pty Ltd,Corporate Total,C,,,3159327.0,877591.0,157814.0,6642.0,164456,,,,,ID0079,2018-19,,
2402,Regional Power Corporation,Carnarvon Power Station & Distribution network,F,WA,Gas,145876.0,40521.0,24722.0,17.0,24739,0.61,Off,Off-grid,,ID0079,2018-19,-24.8699282,113.6763728
2403,Regional Power Corporation,Denham Power Station & Denham Distribution network,F,WA,Diesel,12152.0,3376.0,2513.0,0.0,2513,0.74,Off,Off-grid,,ID0079,2018-19,-25.9249006,113.5424805
2404,Regional Power Corporation,Kalumburu Power Station & Distribution network,F,WA,Diesel,7662.0,2128.0,1453.0,0.0,1453,0.68,Off,Off-grid,,ID0079,2018-19,-14.2925459,126.6448138
2405,Regional Power Corporation,Kununurra Power Station & Kununurra Distribution network,F,WA,Diesel,350.0,97.0,162.0,56.0,218,1.66,Off,Off-grid,,ID0079,2018-19,-15.7793798,128.7405951
2406,Regional Power Corporation,Marble Bar Power Station & Marble Bar Distribution network,F,WA,Diesel,8121.0,2256.0,1208.0,0.0,1208,0.54,Off,Off-grid,,ID0079,2018-19,-21.1713985,119.7441577
2407,Regional Power Corporation,Murchison Radio Astronomy Power Station and Distribution Network,F,WA,Diesel,13052.0,3625.0,2149.0,0.0,2149,0.59,Off,Off-grid,,ID0079,2018-19,-26.6969909,116.6367987
2408,Regional Power Corporation,Nullagine Power Station & Nullagine Distribution network,F,WA,Diesel,5888.0,1636.0,715.0,0.0,715,0.44,Off,Off-grid,,ID0079,2018-19,-21.879536,120.1131318
2409,Regional Power Corporation,Onslow Power Station & Onslow Distribution Network,F,WA,Gas,72068.0,20019.0,9242.0,275.0,9517,0.46,Off,Off-grid,,ID0079,2018-19,-21.7765045,115.0831642
2410,Regional Power Corporation,Wyndham Power Station & Distribution network,F,WA,Diesel,704.0,196.0,40.0,0.0,40,0.2,Off,Off-grid,,ID0079,2018-19,,
2411,Regional Power Corporation,Yungngora Power Station & Yungngora Distribution Network,F,WA,Diesel,6375.0,1771.0,1003.0,0.0,1003,0.57,Off,Off-grid,,ID0079,2018-19,-18.5015109,124.8286884
2412,Regional Power Corporation,Corporate Total,C,,,272248.0,75625.0,43207.0,348.0,43555,,,,,ID0079,2018-19,,
2413,RENEWABLE POWER AUSTRALIA LIMITED,FPC Green Energy,F,QLD,Bagasse,327118.0,90866.0,3226.0,1609.0,4835,0.04,On,NEM,,ID0079,2018-19,-27.735301,153.3278242
2414,RENEWABLE POWER AUSTRALIA LIMITED,Corporate Total,C,,,327118.0,90866.0,3226.0,1609.0,4835,,,,,ID0079,2018-19,,
2415,Rio Tinto Limited,Cape Lambert Power Station,F,WA,Gas,1012355.0,281210.0,157571.0,0.0,157571,0.56,On,NWIS,,ID0079,2018-19,-20.5833333,117.1666667
2416,Rio Tinto Limited,Paraburdoo Power Station,F,WA,Gas,1550839.0,430789.0,225741.0,0.0,225741,0.52,On,NWIS,,ID0079,2018-19,-23.2237732,117.6137223
2417,Rio Tinto Limited,West Angelas Power Station,F,WA,Gas,1555020.0,431950.0,229903.0,0.0,229903,0.53,On,NWIS,,ID0079,2018-19,-23.1538855,118.7239707
2418,Rio Tinto Limited,Yurralyi Maya Power Station,F,WA,Gas,2090705.0,580752.0,320417.0,0.0,320417,0.55,On,NWIS,,ID0079,2018-19,-20.7637215,116.7427853
2419,Rio Tinto Limited,Corporate Total,C,,,6208919.0,1724700.0,933632.0,0.0,933632,,,,,ID0079,2018-19,,
2420,SALT CREEK WIND FARM PTY LTD,Salt Creek Wind Farm,F,VIC,Wind,622227.0,172841.0,33.0,285.0,318,0.0,On,NEM,,ID0079,2018-19,-37.9338859,142.7878918
2421,SALT CREEK WIND FARM PTY LTD,Corporate Total,C,,,622227.0,172841.0,33.0,285.0,318,,,,,ID0079,2018-19,,
2422,SANTOS LIMITED,Wilga Park Power Station,F,NSW,Coal Seam Methane,344941.0,95817.0,52505.0,1.0,52506,0.55,On,NEM,,ID0079,2018-19,-30.3634841,149.6771233
2423,SANTOS LIMITED,Corporate Total,C,,,344941.0,95817.0,52505.0,1.0,52506,,,,,ID0079,2018-19,,
2424,SHENHUA CLEAN ENERGY HOLDINGS PTY LIMITED,Musselroe Wind Farm Pty LTd,F,TAS,Wind,2200946.0,611374.0,141.0,178.0,319,0.0,On,NEM,,ID0079,2018-19,-40.7804034,148.0104828
2425,SHENHUA CLEAN ENERGY HOLDINGS PTY LIMITED,Woolnorth Bluff Point Wind Farm Pty Ltd,F,TAS,Wind,900721.0,250200.0,83.0,30.0,113,0.0,On,NEM,,ID0079,2018-19,-40.7396138,144.6893962
2426,SHENHUA CLEAN ENERGY HOLDINGS PTY LIMITED,Woolnorth Studland Bay Wind Farm Pty Ltd,F,TAS,Wind,998510.0,277364.0,102.0,33.0,135,0.0,On,NEM,,ID0079,2018-19,-40.7848399,144.729462
2427,SHENHUA CLEAN ENERGY HOLDINGS PTY LIMITED,Corporate Total,C,,,4100177.0,1138938.0,326.0,241.0,567,,,,,ID0079,2018-19,,
2428,Snowtown South Wind Farm Pty. Ltd.,SNOWTOWN SOUTH WIND FARM,F,SA,Wind,1622122.0,450589.0,97.0,124.0,221,0.0,On,NEM,,ID0079,2018-19,-33.7140884,138.1408256
2429,Snowtown South Wind Farm Pty. Ltd.,Corporate Total,C,,,1622122.0,450589.0,97.0,124.0,221,,,,,ID0079,2018-19,,
2430,Snowtown Wind Farm Pty Ltd,Snowtown Wind Farm,F,SA,Wind,1281722.0,356034.0,159.0,243.0,402,0.0,On,NEM,,ID0079,2018-19,-33.7140884,138.1408256
2431,Snowtown Wind Farm Pty Ltd,Corporate Total,C,,,1281722.0,356034.0,159.0,243.0,402,,,,,ID0079,2018-19,,
2432,Snowtown Wind Farm Stage 2 Pty. Ltd.,SNOWTOWN WIND FARM STAGE 2,F,SA,Wind,1617575.0,449326.0,110.0,170.0,280,0.0,On,NEM,,ID0079,2018-19,-33.8304029,138.1193017
2433,Snowtown Wind Farm Stage 2 Pty. Ltd.,Corporate Total,C,,,1617575.0,449326.0,110.0,170.0,280,,,,,ID0079,2018-19,,
2434,Snowy Hydro Limited,Angaston Power Station,F,SA,Diesel,5095.0,1415.0,989.0,381.0,1370,0.7,On,NEM,,ID0079,2018-19,-34.5035074,139.0228902
2435,Snowy Hydro Limited,Colongra Power Station,F,NSW,Gas,103910.0,28864.0,16347.0,6155.0,22502,0.57,On,NEM,,ID0079,2018-19,-33.2094402,151.5457289
2436,Snowy Hydro Limited,Laverton North Power Station,F,VIC,Gas,386145.0,107262.0,65894.0,3298.0,69192,0.61,On,NEM,,ID0079,2018-19,-37.8415283,144.787944
2437,Snowy Hydro Limited,Lonsdale/Port Stanvac Power Station,F,SA,Diesel,15470.0,4297.0,2868.0,1043.0,3911,0.67,On,NEM,,ID0079,2018-19,-35.1102132,138.4909081
2438,Snowy Hydro Limited,Snowy Hydro Ltd,F,NSW,Hydro,11430110.0,3175030.0,1881.0,281930.0,283811,0.0,On,NEM,,ID0079,2018-19,-36.2207501,149.1316178
2439,Snowy Hydro Limited,Valley Power,F,VIC,Gas,68010.0,18891.0,14745.0,2889.0,17634,0.78,On,NEM,,ID0079,2018-19,-38.253746,146.5898906
2440,Snowy Hydro Limited,Corporate Total,C,,,12008740.0,3335761.0,102724.0,295696.0,398420,,,,,ID0079,2018-19,,
2441,SOLAR FARM INVESTMENTS PTY LTD,Moree Solar Farm,F,NSW,Solar,542132.0,150592.0,6.0,657.0,663,0.0,On,NEM,,ID0079,2018-19,-29.56119339999999,149.8624335
2442,SOLAR FARM INVESTMENTS PTY LTD,Corporate Total,C,,,542132.0,150592.0,6.0,657.0,663,,,,,ID0079,2018-19,,
2443,SPIC Pacific Energy Pty Ltd,Challicum Hills Wind Farm,F,VIC,Wind,496928.0,138036.0,61.0,0.0,61,0.0,On,NEM,,ID0079,2018-19,-37.3887311,143.0775131
2444,SPIC Pacific Energy Pty Ltd,Clements Gap Wind Farm,F,SA,Wind,644432.0,179009.0,92.0,0.0,92,0.0,On,NEM,,ID0079,2018-19,-33.4809608,138.0987163
2445,SPIC Pacific Energy Pty Ltd,Codrington Wind Farm,F,VIC,Wind,158709.0,44086.0,28.0,0.0,28,0.0,On,NEM,,ID0079,2018-19,-38.27438610000001,141.9777639
2446,SPIC Pacific Energy Pty Ltd,Crowlands Wind Farm,F,VIC,Wind,334005.0,92779.0,1623.0,0.0,1623,0.02,On,NEM,,ID0079,2018-19,-37.1263843,143.1559074
2447,SPIC Pacific Energy Pty Ltd,Eildon Pondage Hydro,F,VIC,Hydro,51760.0,14378.0,6.0,0.0,6,0.0,On,NEM,,ID0079,2018-19,-37.2425444,145.906002
2448,SPIC Pacific Energy Pty Ltd,Glenmaggie Hydro,F,VIC,Hydro,9705.0,2696.0,4.0,0.0,4,0.0,On,NEM,,ID0079,2018-19,-37.9043953,146.8002446
2449,SPIC Pacific Energy Pty Ltd,Haughton Solar Farm,F,QLD,Solar,15276.0,4243.0,429.0,0.0,429,0.1,On,NEM,,ID0079,2018-19,-19.736582,147.0414676
2450,SPIC Pacific Energy Pty Ltd,Ord Hydro,F,WA,Hydro,781234.0,217009.0,30.0,39.0,69,0.0,Off,Off-grid,,ID0079,2018-19,-16.1200015,128.738173
2451,SPIC Pacific Energy Pty Ltd,Portland Wind Farms,F,VIC,Wind,1719293.0,477582.0,72.0,0.0,72,0.0,On,NEM,,ID0079,2018-19,-38.3644104,141.6251525
2452,SPIC Pacific Energy Pty Ltd,Taralga Wind Farm,F,NSW,Wind,1022659.0,284072.0,95.0,0.0,95,0.0,On,NEM,,ID0079,2018-19,-34.4237104,149.8258649
2453,SPIC Pacific Energy Pty Ltd,The Drop Hydro,F,NSW,Hydro,6209.0,1725.0,4.0,0.0,4,0.0,On,NEM,,ID0079,2018-19,-35.7765344,145.7529366
2454,SPIC Pacific Energy Pty Ltd,William Hovell Hydro,F,VIC,Hydro,13685.0,3802.0,4.0,0.0,4,0.0,On,NEM,,ID0079,2018-19,-36.9252158,146.3894175
2455,SPIC Pacific Energy Pty Ltd,Yaloak South Wind Farm,F,VIC,Wind,311833.0,86620.0,25.0,0.0,25,0.0,On,NEM,,ID0079,2018-19,-37.7164742,144.2419466
2456,SPIC Pacific Energy Pty Ltd,Yambuk Wind Farm,F,VIC,Wind,327681.0,91023.0,32.0,0.0,32,0.0,On,NEM,,ID0079,2018-19,-38.2991956,142.0270383
2457,SPIC Pacific Energy Pty Ltd,Corporate Total,C,,,5893409.0,1637058.0,2505.0,39.0,2544,,,,,ID0079,2018-19,,
2458,SRV AGWF Pty Ltd as trustee for the AGWF Trust,Albany Windfarm,F,WA,Wind,234416.0,65116.0,12.0,10.0,22,0.0,On,SWIS,,ID0079,2018-19,-35.0658656,117.7996621
2459,SRV AGWF Pty Ltd as trustee for the AGWF Trust,Corporate Total,C,,,234416.0,65116.0,12.0,10.0,22,,,,,ID0079,2018-19,,
2460,Stanwell Corporation Limited,Barron Gorge Power Station,F,QLD,Hydro,1194959.0,331933.0,42.0,369.0,411,0.0,On,NEM,,ID0079,2018-19,-16.8509999,145.6468624
2461,Stanwell Corporation Limited,Kareeya Power Station,F,QLD,Hydro,2138493.0,594026.0,51.0,1046.0,1097,0.0,On,NEM,,ID0079,2018-19,-17.7670036,145.5780225
2462,Stanwell Corporation Limited,Mackay Gas Turbine,F,QLD,Diesel,807.0,224.0,315.0,2.0,317,1.4,On,NEM,,ID0079,2018-19,-21.1446245,149.1589378
2463,Stanwell Corporation Limited,Mica Creek Power Station,F,QLD,Gas,1182679.0,328522.0,173132.0,0.0,173132,0.53,On,Mt Isa,,ID0079,2018-19,-20.7783728,139.4898633
2464,Stanwell Corporation Limited,Stanwell Power Station,F,QLD,Black Coal,30683675.0,8523243.0,7448923.0,8386.0,7457309,0.87,On,NEM,,ID0079,2018-19,-23.5091325,150.3208166
2465,Stanwell Corporation Limited,Swanbank E Power Station,F,QLD,Gas,2186638.0,607399.0,236611.0,2879.0,239490,0.39,On,NEM,,ID0079,2018-19,-27.6540747,152.8165745
2466,Stanwell Corporation Limited,Tarong Power Stations,F,QLD,Black Coal,42164258.0,11712294.0,10231395.0,42402.0,10273797,0.87,On,NEM,,ID0079,2018-19,-26.7813053,151.9144592
2467,Stanwell Corporation Limited,Corporate Total,C,,,79551509.0,22097642.0,18090469.0,55084.0,18145553,,,,,ID0079,2018-19,,
2468,Sustainable Energy Infrastructure Holdings Pty Ltd,Coopers Cogeneration,F,SA,Gas,39622.0,11006.0,8202.0,0.0,8202,0.75,On,NEM,,ID0079,2018-19,-34.8438044,138.546753
2469,Sustainable Energy Infrastructure Holdings Pty Ltd,Glenorchy Landfill,F,TAS,Landfill Gas,23148.0,6430.0,323.0,0.0,323,0.05,On,NEM,,ID0079,2018-19,-42.8413938,147.2546255
2470,Sustainable Energy Infrastructure Holdings Pty Ltd,Hobart Landfill,F,TAS,Landfill Gas,17722.0,4923.0,281.0,0.0,281,0.06,On,NEM,,ID0079,2018-19,-42.8886413,147.2893066
2471,Sustainable Energy Infrastructure Holdings Pty Ltd,Kemps Creek Landfill,F,NSW,Landfill Gas,25634.0,7121.0,386.0,0.0,386,0.05,On,NEM,,ID0079,2018-19,-33.8610699,150.7562513
2472,Sustainable Energy Infrastructure Holdings Pty Ltd,Kincumber Landfill,F,NSW,Landfill Gas,5781.0,1606.0,94.0,0.0,94,0.06,On,NEM,,ID0079,2018-19,-33.47449870000001,151.4036812
2473,Sustainable Energy Infrastructure Holdings Pty Ltd,Moranbah Power Station,F,QLD,Coal Seam Methane,146556.0,40710.0,25065.0,0.0,25065,0.62,On,NEM,,ID0079,2018-19,-21.9620901,148.0037773
2474,Sustainable Energy Infrastructure Holdings Pty Ltd,Rockingham Landfill,F,WA,Landfill Gas,52725.0,14646.0,965.0,0.0,965,0.07,On,SWIS,,ID0079,2018-19,-32.285241,115.8168205
2475,Sustainable Energy Infrastructure Holdings Pty Ltd,Werribee Biogas,F,VIC,Sludge Biogas,188273.0,52298.0,2530.0,0.0,2530,0.05,On,NEM,,ID0079,2018-19,-37.9144704,144.6434683
2476,Sustainable Energy Infrastructure Holdings Pty Ltd,Woy Woy Landfill,F,NSW,Landfill Gas,20087.0,5580.0,327.0,0.0,327,0.06,On,NEM,,ID0079,2018-19,-33.5039862,151.291692
2477,Sustainable Energy Infrastructure Holdings Pty Ltd,Corporate Total,C,,,519548.0,144320.0,38173.0,0.0,38173,,,,,ID0079,2018-19,,
2478,SWF1 Operations Holdings Pty Ltd,SWF 1 Operations Holdings Pty Ltd,F,NSW,Wind,2683470.0,745408.0,415.0,1825.0,2240,0.0,On,NEM,,ID0079,2018-19,,
2479,SWF1 Operations Holdings Pty Ltd,Corporate Total,C,,,2683470.0,745408.0,415.0,1825.0,2240,,,,,ID0079,2018-19,,
2480,TransAlta Energy (Australia) Pty Ltd,Kalgoorlie Power Station,F,WA,Gas,961479.0,267077.0,153301.0,0.0,153301,0.57,On,SWIS,,ID0079,2018-19,-30.7378489,121.5065039
2481,TransAlta Energy (Australia) Pty Ltd,Kambalda Power Station,F,WA,Gas,979204.0,272001.0,152822.0,0.0,152822,0.56,On,SWIS,,ID0079,2018-19,-31.1919739,121.674048
2482,TransAlta Energy (Australia) Pty Ltd,Leinster Power Station,F,WA,Gas,925993.0,257220.0,169412.0,0.0,169412,0.66,Off,Off-grid,,ID0079,2018-19,-27.9971715,120.5132272
2483,TransAlta Energy (Australia) Pty Ltd,Mt Keith Power Station,F,WA,Gas,1523639.0,423233.0,221404.0,0.0,221404,0.52,Off,Off-grid,,ID0079,2018-19,-27.2138214,120.5501937
2484,TransAlta Energy (Australia) Pty Ltd,South Hedland Power Station,F,WA,Gas,1777115.0,493643.0,240129.0,0.0,240129,0.49,On,NWIS,,ID0079,2018-19,-20.4293262,118.5442718
2485,TransAlta Energy (Australia) Pty Ltd,Corporate Total,C,,,6167430.0,1713175.0,937068.0,0.0,937068,,,,,ID0079,2018-19,,
2486,Vena Energy Services (Australia) Pty Ltd,Tailem Bend Solar farm,F,SA,Solar,151716.0,42143.0,21.0,271.0,292,0.0,On,NEM,,ID0079,2018-19,-35.2710484,139.4877944
2487,Vena Energy Services (Australia) Pty Ltd,Corporate Total,C,,,151716.0,42143.0,21.0,271.0,292,,,,,ID0079,2018-19,,
2488,Water Corporation,Cocos Keeling Islands - Home Island Generation,F,WA,Diesel,8770.0,2436.0,1737.0,0.0,1737,0.71,Off,Off-grid,,ID0079,2018-19,,
2489,Water Corporation,Cocos Keeling Islands - West Island Generation,F,WA,Diesel,9299.0,2583.0,2051.0,0.0,2051,0.79,Off,Off-grid,,ID0079,2018-19,,
2490,Water Corporation,Corporate Total,C,,,18069.0,5019.0,3788.0,0.0,3788,,,,,ID0079,2018-19,,
2491,YARA AUSTRALIA PTY LTD,YPF UTILITIES PRODUCTION AND SUPPLY,F,WA,Gas,63634.0,17676.0,19753.0,0.0,19753,1.12,Off,Off-grid,,ID0079,2018-19,-31.9549473,115.8586368
2492,YARA AUSTRALIA PTY LTD,Corporate Total,C,,,63634.0,17676.0,19753.0,0.0,19753,,,,,ID0079,2018-19,,
2493,Grand Total,,,,,811909812.0,225530504.0,164349333.0,1691651.0,166040984,,,,,ID0079,2018-19,,
2494,Grid Connected Total,,,,,799140614.0,221983503.0,162491801.0,1690911.0,164182712,,,,,ID0079,2018-19,,
2495,ACCIONA ENERGY OCEANIA PTY LTD,Cathedral Rocks Wind Farm,F,SA,Wind,555151.0,154209.0,50.0,95.0,145,0.0,On,NEM,,ID0080,2019-120,-34.865113,135.5966801
2496,ACCIONA ENERGY OCEANIA PTY LTD,Gunning Wind Farm,F,NSW,Wind,636185.0,176718.0,45.0,143.0,188,0.0,On,NEM,,ID0080,2019-120,-34.6905625,149.4270092
2497,ACCIONA ENERGY OCEANIA PTY LTD,Mt Gellibrand Wind Farm,F,VIC,Wind,1086174.0,301715.0,49.0,308.0,357,0.0,On,NEM,,ID0080,2019-120,-38.2579747,143.7995926
2498,ACCIONA ENERGY OCEANIA PTY LTD,Waubra Wind Farm,F,VIC,Wind,2414107.0,670585.0,139.0,452.0,591,0.0,On,NEM,,ID0080,2019-120,-37.3946388,143.6386011
2499,ACCIONA ENERGY OCEANIA PTY LTD,Corporate Total,C,,,4691617.0,1303227.0,283.0,998.0,1281,,,,,ID0080,2019-120,,
2500,ADANI RENEWABLE ASSET HOLDINGS PTY LTD,Adani Rugby Run Solar Farm,F,QLD,Solar,589185.0,163662.0,0.0,0.0,0,0.0,On,NEM,,ID0080,2019-120,-22.1440625,147.9142556
2501,ADANI RENEWABLE ASSET HOLDINGS PTY LTD,Corporate Total,C,,,589185.0,163662.0,0.0,0.0,0,,,,,ID0080,2019-120,,
2502,AGL ENERGY LIMITED,Banimboola Hydro,F,VIC,Hydro,126183.0,35051.0,8.0,39.0,47,0.0,On,NEM,,ID0080,2019-120,-36.5335771,147.4603458
2503,AGL ENERGY LIMITED,Barker Inlet Power Station,F,SA,Gas,901686.0,250468.0,110595.0,1553.0,112148,0.44,On,NEM,,ID0080,2019-120,-34.8043219,138.5249106
